Date,economy,financial sector,inflation,manufacturing,monetary policy,unemployment,EMP,EMP_PART,EMP_TEMP,UNEMP_RATE,UNEMP_DURA_6mth,UNEMP_DURA_6.12mth,UNEMP_DURA_12mth.,UNEMP_DURA_24mth.,EMP_RATE,EMP_ACT,EMP_ACT_RATE,CLAIMS,CLAIMS_RATE,TOT_WEEK_HRS,AVG_WEEK_HRS,AVG_WEEK_HRS_FULL,AWE_ALL,AWE_CONS,AWE_MANU,AWE_PRIV,AWE_PUB,AWE_SERV,VAC_TOT,VAC_CONS,VAC_MANU,IOP_PROD,IOP_CAP_GOOD,IOP_DUR,IOP_ENER,IOP_GOOD,IOP_INT_GOOD,IOP_MACH,IOP_MANU,IOP_MINE,IOP_NON_DUR,IOP_PETRO,IOP_OIL_EXTRACT,IOS,IOS_45,IOS_46,IOS_47,IOS_G,IOS_EDUC,IOS_PNDS,RSI,CAR_REGIS,RETAIL_TRADE_INDEX,AVG_WEEK_RETAIL_SALE,AVG_WEEK_RETAIL_SALE_NON_FOOD,CPIH_ALL,CPI_ALL,CPI_EX_ENER,CPI_GOOD,CPI_DUR,CPI_NON_DUR,CPI_SERV,CPI_CLOTH,CPI_TRANS,RPI_ALL,RPI_GOOD,RPI_SERV,RPI_HOUSE,EXP_TOT,EXP_GOOD,IMP_ALL,IMP_GOOD,EXP_FUEL,IMP_FUEL,EXP_OIL,IMP_OIL,EXP_MACH,IMP_MACH,EXP_METAL,IMP_METAL,EXP_CRUDE_MAT,IMP_CRUDE_MAT,GBP_BROAD,GBP_CAN,GBP_EUR,GBP_JAP,GBP_US,OIL_PRICE,BANK_RATE,CONS_CREDIT_ex_student_loan,TOT_LENDING_APP,TOT_HOUSE_APP,MORT_FIXED_RATE_5YRS,MORT_FIXED_RATE_2YRS,M1,M2,M3,M4,LIBOR_3mth,BGS_5yrs_yld,BGS_10yrs_yld,BGS_20yrs_yld,FTSE_ALL,FTSE250,VIX,SP500,UK_focused_equity,EUR_UNC_INDEX,BCI,CCI,CLI,PPI_MANU,PPI_MACH,PPI_OIL,PPI_METAL,PPI_MOTOR
1998-01-01,-0.464390000217538,0.1450226780026743,0.4818514925563474,0.290225815918307,0.6017679754139784,0.733427955056752,0.0009757929091023,0.0025558158691936,0.0022831060145689,0.0,0.0052438505060106,0.0071174677688645,-0.020548668227387,-0.0364696797813915,0.0,0.0009995003330836,0.0,-0.0071149357418871,-0.100000000000001,-0.0007947772203777,-0.0030165935394257,-0.0025940351770463,0.0025115476323615,0.0007344068271977,0.0008631544857027,0.0016425369582389,0.0039478097213018,0.0018557770639138,-0.0014249352034714,-0.003802571790825,-0.0047064891844979,0.0,-0.0038240964384033,-0.0191944472561469,-0.008479118103061,-0.0221662954572608,0.0208069925059613,0.0035482000560973,-0.0014673516939494,0.0181703484973132,-0.0232268506098174,-0.0238046185853875,0.0212593040579021,-0.0048979689755466,-0.0421223030023716,-0.0592073210642337,0.0011607662359631,-0.0267021586069962,-0.0110362861428861,0.0019102202561192,0.0016353233407304,0.0058185827251637,0.0033669321084826,0.0007818582893577,0.0027468573127933,0.0006748307957295,0.0010165368448466,0.0012851264481435,-0.0023122532571161,-0.0068469740852261,0.0020555805431142,0.0032523666151591,-0.0042210885685435,0.0036630739883622,0.0021767739137474,0.0003861095486268,0.0031415118108159,0.0052398867232711,-0.0331708106684587,-0.0561317949919911,-0.0346458538417682,-0.0533322016709636,0.116591735227326,-0.116447315638379,0.294294242009647,-0.165624594033066,-0.107228722722933,-0.0926278647007059,0.047628048989254,-0.112986863392891,0.0190481949706944,-0.103958259070095,0.0104286247486387,-0.0051657819071202,-0.0079844260384274,-0.0157643823672462,-0.0148105893883282,-0.123438434753067,0.0,0.0107655450826787,-0.0280296582489292,-0.0158504590431612,-0.0900000000000007,0.0,0.0073309543250026,0.0025172832713504,0.0082528657829144,0.0120201140277754,-0.139,-0.2892,-0.2761,-0.0683980139226049,0.0508145134277314,0.0153177697809497,21.46999931,0.0100990103150949,0.0551864155672908,-15.82275,-0.305699999999987,-0.170699999999997,-0.0259999999999962,-0.0053331329998288,0.0010812608477781,-0.0267942024320823,0.0,0.0021074823395643
1998-02-01,-0.2427525102713395,0.5457148672719717,0.3604965106232626,-0.8987906016329831,0.5237688102678919,0.7577326962416829,0.0007124777652105,0.0025493003234338,-0.0068650155196801,0.0,0.0062565376143055,-0.0434851119397388,0.0051768881795331,0.0169975763685715,0.0999999999999943,0.0006063524520119,0.100000000000009,-0.0142386987780565,0.0,0.004193828759452,0.0030165935394257,0.0025940351770463,0.0038106617330095,-0.0002584555358716,0.003481304915035,0.0026564831299049,-0.0006493861273278,0.0040511225683619,0.0066255250656965,0.0115356920167373,-0.006258318829522,0.0093349569360512,0.0283305066262258,0.0853950844121281,0.0,0.0204785313435414,0.0012861738107448,0.0129034048359076,0.0102265317838306,-0.0310081819388914,-0.0052356140539444,-0.0165378446154119,-0.0322781041028977,0.0081500043619247,-0.003152919059616,0.0531374996971579,0.0,0.0178804252778484,0.0073710407445899,0.00570886422032,0.0,-0.0047581373727965,0.0016792991797514,-0.0022226121331794,-0.0029391586276972,0.0016765218578445,0.001296576208732,0.0015494067515252,0.0007957811561739,-0.0018485111552951,0.0082386348053757,0.0032098330033669,-0.003577872557395,0.0007284948857272,0.002742125602014,0.002872040531741,0.0029683166398138,0.0047143254505085,0.0071893439685659,0.0083975661566455,0.0474563978970686,0.0604537995697072,-0.004391069951037,0.134251940271886,-0.0349426761840919,0.307675844294779,0.0375356825303772,0.0553458451803817,-0.0116960397631907,0.0737661502396092,-0.0126583968719238,0.0239155513965583,-0.0035352418401748,-0.001104362343053,-0.0073275049649648,-0.0258076308776038,0.0032967062824919,-0.0764087355094722,0.0,0.0133967041964009,0.0739745765689186,0.0821575520028457,-0.159999999999999,-0.0499999999999998,0.01000450194012,0.0048663647007014,0.0081586351814504,0.0077386856424777,-0.0366,-0.0851999999999995,-0.0517000000000003,-0.114522836761479,0.0562284980266368,0.0675038825233614,18.54999924,0.0680783666566382,0.0649578962747723,-3.57955,-0.254100000000008,-0.0040000000000048,-0.0326000000000022,-0.0043912858060497,0.0001115123236274,-0.0149919146440409,0.0013540963477298,0.0010520779508036
1998-03-01,0.0892469559230324,0.2659200774788626,0.3255720136196048,0.0194554489311877,0.5329394318753027,0.4859508323735109,0.0011239323826632,0.0031401894962819,-0.0005742176442593,-0.100000000000001,0.0072501612250599,-0.0532445145188127,-0.012121360532344,-0.0084626739187339,0.0,0.000142617749022,0.0,-0.0115094510599567,-0.0999999999999996,0.0020338990062276,0.0,0.0025873235649509,0.0045034628271072,0.0002748057229858,0.0027704146998717,0.0034964433811977,0.0018011686038206,0.0046336629206412,0.0072561981458161,0.0092161108886952,-0.0025676311995093,0.0069444723528118,0.0221003470006655,0.0211275464258756,0.018455572599434,0.0067340321813436,-0.0025740039951731,0.0207619914484294,0.0072411612565597,0.0048335217627242,0.0,0.0910850554291969,0.0114484455940325,-0.0048820275973087,-0.0697450339895056,-0.0499323687482089,-0.0034863486794378,-0.0282432123133951,0.0012232417427444,-0.0018993358036523,-0.0049140148024289,0.0323281542144258,0.0,-0.0017003668128339,0.0005087208339382,0.0014504493245379,0.0011374218995349,0.0009163231022893,-0.0005372659180986,-0.0006684322461284,0.0002598716653423,0.0034010609781012,-0.0035926913695601,-0.000724958965855,0.0020357180503254,9.79071202352e-05,0.0028086173029918,0.0069357814281059,0.0146852316601418,0.0187538848353945,0.0350203146427095,0.0443649119789384,-0.0033709353844511,0.0760268981443319,-0.0228892826710645,-0.0810101834909682,0.0407728733793249,0.11617480426702,0.023256862164267,-0.107832704803215,0.0031796529173799,0.0074349784875176,0.017033475890508,0.0008920796666451,-0.0017383734078827,0.0389222776337013,0.0128987163945568,-0.0711543850519987,0.0,0.0269097309486774,-0.0415470265521236,-0.0417095210205396,-0.0900000000000007,-0.0600000000000005,0.0173638046784248,0.0059121509773003,0.0026009235882753,0.0071493048028177,0.0228999999999999,-0.0038999999999997,-0.0541,-0.0442384556324229,0.0359632295089316,0.0605047104460308,24.21999931,0.0487384620342608,0.0756790643857634,36.3967,-0.389299999999992,0.0861000000000018,-0.071399999999997,-0.0028158769270127,-0.0014611974437229,-0.026542845022952,-0.0040678022193256,0.00733371542547
1998-04-01,-0.1201118332672316,0.2843038643923422,0.2433178993186043,0.1835345333551774,0.51792351101488,0.0339660146256179,3.74426659224e-05,0.0028326519127137,-0.0132988372239886,0.0,-0.0010325246141897,-0.0317486983145798,-0.0069930354909706,0.022409901399584,0.0,-0.0003209185429327,-0.100000000000009,-0.0040377399496121,0.0,-0.0009034444431552,0.0,-0.0025873235649509,0.0022388787752552,0.0045313930630886,0.0025209430673456,0.0019234481950654,0.0036617600571968,0.0030218247635017,0.0008835926184215,0.0030550674924622,-0.0051472770191805,0.0046030000719605,-0.0146791626630489,0.0069444723528109,0.0176079121895807,0.0083542674698575,0.0077022203620922,-0.0219281723386118,0.0014419613169014,0.0053433202204376,0.0104439591610834,0.0169815401480937,0.0147108505165692,0.0097403367483845,0.0452366149607739,0.075478461175905,-0.0023310033864758,0.0320334884871762,0.0012217472503222,0.0075757938084577,0.0,-0.072885212705188,0.001676483861118,0.0017103942069027,-0.0017714319005648,0.0015933963576291,0.0014549919216168,3.92831515054e-05,0.0006357198980731,-0.0053223231506071,0.0030199207593438,0.0025556479013651,-0.003914783504856,0.0034650370895378,0.004780563612001,0.0017058720569033,0.0032735217461265,0.0130986259150132,-0.0141522713863758,-0.0244132095042957,-0.0359566969048863,-0.0473656249251793,-0.0769090944334341,-0.0726711902973589,-0.172884418830679,0.0575284415962516,-0.0284328971437482,-0.0883379553182149,-0.023256862164267,-0.109770666135379,0.0250796843970233,-0.0716418796585279,0.0023397627289831,0.0155466466765145,0.0042385868467528,0.0283698236837093,0.0067760280851344,0.031795775472931,0.0,0.0083108681769044,0.0086539334457551,-0.0446519319932506,-0.239999999999999,0.12,0.0013488048372138,0.0035638575771415,0.0062537900434556,0.0032577386535397,-0.0314999999999994,-0.17,-0.1671,-0.0032441133883044,0.0026316793765417,0.0153376518720094,21.18000031,0.0090355256687093,-0.0087848295557329,-21.8087,-0.547550000000001,0.0553000000000026,-0.146699999999996,-0.0044295628268454,0.0023471676607385,-0.0641391769821117,-0.0027210901143606,0.0041666726948461
1998-05-01,-0.2987470560357999,0.4977318110560328,-0.0129751049614002,0.3482418330247882,0.5028777843242741,0.1100865402848599,0.0002246265592908,0.0011902992031753,-0.0023310033864749,0.0,0.0102775827582411,0.0160003413464409,-0.0159154553059002,-0.0111421765532418,0.0,0.0001426431783322,0.0,-0.0069388334800626,0.0,-0.0011304545630723,0.0,0.0,0.0059909859194826,0.0078444046153191,0.0024888832161904,0.0031122315896783,0.0042224107633603,0.0057680915923816,-0.0026775506762324,-0.0168515135204696,-0.0009074192488652,-0.0080692080484468,0.0055299680094611,0.0205486682273879,-0.0165635256716747,0.0082850515341075,-0.0180650073976389,-0.0070257900244055,-0.0043321367391344,-0.0034699087264433,0.0038885337396923,-0.0004678362658427,-0.0042417879083629,-0.0016168152269049,0.0043057117112121,-0.133107574012541,0.0092915883340998,-0.0411898637731625,0.0012202564052294,0.0075188324140271,0.0114286958236232,0.0126132739295528,0.0116570489869536,0.0128160683498741,0.022174334025685,0.0020546732217885,0.00167249638683,0.0038257733192893,0.0022863755200392,-0.0006977795279072,0.0015584674068666,0.0035859735174125,-0.003387998768833,0.0016464707866902,0.0040916984748759,0.0027419295447852,0.0027072079421151,0.0077726400618091,-0.0026342568460222,-0.008913823531893,0.011179129688367,0.0127303497782805,0.0276642814723562,-0.157506387674231,0.101684040928517,-0.312444568685914,-0.0052699263913744,0.0444149221524714,-0.0606246218164355,0.213149020589213,-0.0573405466152446,0.0642069011710102,-0.0289039278688756,-0.0111404199993196,-0.0100305416283486,0.0004560856831705,-0.0221768054072466,0.0600158708085892,0.0,0.0158751357647162,0.0467741294075221,0.0417993493825861,0.0099999999999997,-0.0199999999999996,0.0113135001344897,0.004500026036565,0.010509232405461,0.0038354453301749,-0.0472000000000001,0.0203999999999995,0.0398999999999994,0.0166165006404993,0.0047181418745232,0.0504963171836845,21.31999969,-0.0190056929246536,-0.0420482362434997,13.8466,-0.658410000000003,-0.150900000000007,-0.2376,0.000627670761557,0.0001415869626191,-0.0008513506034169,-0.004095568864737,0.0
1998-06-01,-0.2119329062345473,0.2873424515900388,-0.1525075853963962,0.4133882420744484,0.5177609059610415,0.068359088219349,0.0020940849773492,-0.0037243990909825,-0.0052647094401079,0.0,0.0292212226837449,0.0,-0.0363016266762148,-0.0487901641694313,0.100000000000009,0.0024573974650756,0.200000000000003,-0.0043055518966097,-0.0999999999999996,0.0005653870224673,-0.0030165935394257,-0.0051948168771041,-0.0003763785327124,-0.0042152445756058,0.0020910790431924,0.003749560404457,0.0010164605977895,-0.0003437480301541,0.0073038255880341,0.0166052035541877,-0.0119307176596367,0.0034662079764862,0.0054995555660384,-0.0309835455199674,0.0134786903204649,-0.0116183879538658,0.00648931543975,0.0243772953356052,0.0057720217971217,-0.0050931620619554,-0.0051880790817779,0.0263233855160276,0.005722173078797,0.0,-0.0173352120015453,0.0983871053088041,-0.0151429801025635,0.0233776880090621,-0.0012202564052294,-0.0056338177182557,-0.014718172474022,0.0618100060467892,-0.016694955997643,-0.0136770460493914,-0.0334847240196545,-0.0001666539242383,0.0005108121676137,-0.0003368214054962,-0.0021270171342459,-0.0044048117889002,0.0025947566704267,0.0020256336952012,-0.0040060574547345,-0.0026869127458174,0.0005746434761022,-0.0001219885324326,0.0025689417074265,0.0020544486981147,0.0133660348465074,0.0139059854139933,0.0372076740909399,0.0451893308463003,0.0996416017114079,0.340665114881249,0.120322997608729,0.635145667437276,-0.008845400259295,0.0507257804884969,-0.077961541469711,0.026433257068156,-0.0504308536268923,0.04618074506336,0.0219970199778485,0.0221167483940456,0.0113023642127883,0.0472394397266962,0.008578521260214,-0.162709467742678,0.2159,0.0113988460892376,0.0229772254146141,0.0122278983701403,-0.0800000000000001,-0.18,0.0073132082525795,0.0025008619020106,0.0061551039606371,0.0101489807470507,0.2259,0.1112,-0.0904999999999996,-0.077897745625821,-0.0211777781345841,-0.0697508669611988,19.70999908,0.0386804144059028,0.0302137785964969,-20.56089,-0.59299,-0.441199999999995,-0.322800000000001,-0.0014439928712912,0.0010337884777524,-0.0061269432452914,-0.0054869822162597,0.0
1998-07-01,-0.5990127784094006,0.0681762538686598,-0.058948166816728,-0.9812188873341438,0.8577601389060274,-0.2431952486662918,0.0020151516316655,-0.0008959236077838,0.0168657676228694,0.0,0.0009925559127514,0.0615578929994332,-0.0186572576045423,-0.0208031276297636,0.199999999999989,0.0025578187237407,0.100000000000009,-0.0001487984527708,0.0,0.0009039548638147,0.0,0.0,0.0019412216868666,0.007436198238029,0.0019363151046325,0.0019004669194065,0.0046373222604264,0.0022636950396802,0.0023908298841556,0.0066008918563809,0.0040967213241019,-0.0034662079764862,0.0163194918286012,0.061035890586369,-0.0181870432508511,0.0099668599153925,-0.0077922472201663,-0.0196879549722189,0.0014378147696279,-0.0369550741815443,-0.0091444138189977,-0.0791694943831756,-0.0416412226418119,0.0048426244757875,0.0237592169629002,0.0227800283318196,0.0058513917684637,0.0152869218969061,0.0,0.0037594029239054,0.0098361448767132,-0.0381147674336315,0.0067115849770518,0.0111785119045074,0.0205297947200975,0.0021320611920902,0.0013056032324506,0.0004048643087412,0.0009926433230673,-0.0021349839172359,0.0014205597211122,0.0032066723183731,-0.0050687423353203,-0.0032649153594534,0.0024274744828391,0.0005406303098174,0.0021624248025987,0.0092222058825503,-0.0003954262416829,-0.0055598598820196,-0.0173948745421946,-0.0249887057797782,-0.0457323594589756,-0.243129249760195,-0.0744310043520731,-0.421792001395593,-0.0004101442398063,-0.0546237876980005,0.102654154060083,-0.0219789067187754,0.0471467784257023,-0.0893894993945974,-0.0008103040004003,0.0099159404516894,0.0052864743041711,-0.0011504293337809,-0.0042496421410157,-0.0104415315323747,0.0340999999999996,0.0106776164404394,0.0276927660138195,-0.0048687124237201,0.19,0.14,-0.0033059288475083,0.0079976856661723,0.0130952567987279,0.0170113234069138,0.0921999999999992,0.0841000000000003,0.0575999999999999,-0.0071426695319805,-0.0031908398497222,-0.0038410114123443,24.79999924,-0.0116833118938127,-0.0302137785964969,25.38418,-0.536290000000008,-0.547600000000003,-0.364150000000009,0.0007667104185498,-0.0003055884442363,-0.0129658776863221,-0.009675265523418,0.0
1998-08-01,-0.5856678648617325,0.2945384646493402,0.5610344305116938,-1.3359959606672125,1.001283002778672,-0.0534533549837696,0.0003727310043526,-0.0001493986706311,0.0063236772960406,-0.0999999999999996,-0.0129807114727214,-0.0074906717291574,-0.0113637586503152,-0.0181823190831905,0.0,-0.0001774150630033,0.0,-0.0024583764755794,0.0,0.0024816707603978,0.0,0.0026007817000577,0.0008066997907299,0.0108708623961917,0.0022322953828809,0.0033030101275562,0.0069012204939018,0.0014626889563601,-0.0074033611881177,-0.0162771493341604,-0.0205963817109738,0.005770356461336,-0.0036036075032983,0.0098200461809754,0.0187018437770208,0.0115038244814842,0.0013029317804162,0.0069930354909697,0.0014357504261042,0.0157701428434853,0.0104439591610834,-0.109370078055829,0.0288805220515975,0.0016090108057005,0.0273701295597037,-0.06834957780121,0.0034944706497732,-0.0191454475844353,0.0,0.0074766703430202,0.0065040879691764,-0.0341034402633369,0.0033388273192143,0.0086139496447863,0.0017782172519993,0.0009527117159856,0.0008792849373862,0.0024879260170842,0.0009476188738307,-0.004745806965307,0.0021334634229902,0.0020955269111794,-0.0040911125531892,0.0009563202785738,0.0028029093448375,0.0018228248355982,0.0028112716423574,0.0045130309604767,-0.0177566679105929,-0.0284319787735434,-0.0242322448419419,-0.0321931230141317,-0.249469477386745,-0.0985167381766452,-0.338585285479282,-0.258283097596999,-0.0152948210621293,-0.019887252520407,-0.0246926125903721,0.178610977397419,0.0195445960729703,0.0870113769896301,-0.0037274543963636,0.0235085981439614,0.0119367396597181,0.0217458637567187,-0.0071435416884274,-0.0138014166401295,0.0,0.0119842404622013,-0.0197171697700824,-0.0154152215168111,0.0999999999999996,0.25,4.26351356228e-05,0.0040077692712419,0.0021635278324634,-0.0065630487898662,-0.0779999999999994,-0.3226,-0.2613,0.0216415262074827,-0.113686765020406,-0.135860898013982,44.27999878,-0.157586078728966,-0.152107778197458,4.4568,-0.665699999999987,-0.391400000000004,-0.32674999999999,-0.0041949068536152,-7.44500349211e-05,-0.0510586252969122,0.0,0.0010389611324193
1998-09-01,-0.6940136229044869,0.0754309344218395,0.7924280951183171,-0.5638923657612575,0.3049911782510163,0.0647558820521321,0.001638367956593,0.0065525178600189,-0.0057471422555677,0.0,0.0,0.0149256502166759,-0.0172914971100608,-0.0061349885675161,0.0,0.0014184399541346,0.0,-0.0101204057312811,0.0,0.0006757517995632,0.0,0.0,0.0023726429683478,0.0004991143053185,0.0021974050018935,0.0034874838620183,0.0016373220138122,0.0016361058294632,-0.0036444268286406,-0.0134466338956567,-0.0229195679504128,0.0034462986435874,0.0,-0.0065359709797854,0.0076903737130154,0.0,0.0090732962056749,0.00809721023262,0.002865331473286,0.0068390363677917,0.0038885337396923,-0.0132965947910382,0.007463516893079,-0.0016090108057005,-0.0167543186120476,0.0238295628329839,-0.0046620131058112,0.0038585256875292,0.0,-0.0037313476128582,-0.0032467560988696,0.0567300306674188,-0.0033388273192143,-0.004078210424538,-0.0063640769316926,0.0026305041658237,0.0013942761105978,0.0011725507138671,-0.0002568625594638,-0.0028340164940759,0.0007634991826876,0.0039126965301843,-0.003541247707774,0.0036531108320257,0.001985783022579,0.000543591555571,0.0033380205141883,0.004171469361164,0.0031486593977394,0.0076190844764383,0.0355750677508198,0.0480849499470803,0.164524216834586,-0.179577533119982,0.369756640382222,-0.392561703272256,-0.0083659160544264,0.047651211882302,-0.147920130076622,0.0786118875696538,-0.049596941139372,0.109281390401063,-0.0005024994055702,0.0234374921497496,-0.0096790776097068,-0.0438898132497112,0.0302962040042846,0.113325687628705,0.0,0.0108667275975396,-0.0328110823056065,-0.0434139809221108,-0.11,-0.0600000000000005,0.0066910345915864,0.0074014438784946,0.006353573575506,0.0152347871883194,-0.2605,-0.5097,-0.4196,-0.123954121559267,-0.0401336095183114,-0.0518850804585256,40.95000076,0.0605262784253773,0.0316370849431826,91.9454,-0.599280000000007,-0.100999999999999,-0.211750000000009,-0.0036408555617494,-4.46895799116e-05,-0.0500532242686979,-0.0055710450494554,0.0010378828124197
1998-10-01,-0.6014865425230214,0.161410411340373,0.5712494300961524,-1.192300119840185,-0.9425099773705776,-0.1543353972411466,0.0022669426435282,0.0070995713083092,0.0017276134443777,0.0,0.0,-0.022472855852059,-0.0156253179030807,-0.028082968742825,0.200000000000003,0.0015933437025861,0.0999999999999943,-0.0040013642908807,0.0,0.0003377047367036,-0.0030257209165371,0.0,-0.0007623644483126,-0.0058702316661123,0.0009082946240898,0.0008013936702046,-4.89174482157e-05,-0.0017547798214228,-0.0015464167385703,0.0039119490760503,-0.0145853911715389,0.0,0.0125562187754129,0.0065359709797854,0.0116782236080955,0.0,-0.0156049980688904,0.0148659112758294,-0.0014316394714377,-0.0126201949329969,-0.0038885337396923,0.0436512288389554,-0.0046848467286198,0.0032154368539743,-0.018114507038776,-0.0110498361865847,-0.0105696814896872,-0.0129200763651038,-0.0012217472503222,0.0093023926623137,-0.0065253086349228,-0.0512385288193649,-0.0033501618274804,-0.004984787821872,-0.0101846116141608,0.0007541332467466,0.0012742517863187,0.0012575179680348,-0.0001607129717617,-0.0024557310568849,0.003695968890396,0.0034334514702918,-0.0045544162991216,0.0018467021631828,0.0021301544213143,0.0008677838430826,0.0026331028556872,0.0055649967372647,-0.0061390018192728,0.0020009484850032,-0.0224483655563361,-0.0264565695368315,-0.03990769266664,0.084954065463112,-0.180058864685924,0.200401697478013,0.0139045621711915,-0.0089030794756794,0.27675300191959,-0.116495205471955,0.0463659205579257,-0.159322336472147,-0.0222239567667391,0.0222896721977791,-0.0115910272404938,-0.0982922857392028,0.0076982674257525,-0.0492591491852936,-0.1932,0.0129603664697875,0.0725318080718029,0.0161880451503915,-0.27,-0.359999999999999,0.0152894168443556,0.0055212059843103,0.0035627156636035,0.0003367631395363,-0.2492,-0.400600000000001,-0.1396,-0.200570724295902,0.0660202227381372,0.0571363442440003,28.04999924,0.0772334377110004,0.0538850884949795,-85.35273,-0.536000000000001,0.0317000000000007,-0.0572099999999978,-0.0019547606394897,-0.0010187237278348,0.0024352265058635,-0.0268947562001216,0.0
